2025-09-23 13:52:34,320 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 13:52:37,289 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 13:52:37,530 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 13:53:45,503 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 13:53:45,790 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 13:54:58,545 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 13:54:58,693 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:02:03,531 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:02:03,769 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:04:27,723 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:04:27,969 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:05:38,432 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:05:38,654 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:07:42,820 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:07:43,068 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:43:36,430 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:43:38,791 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:43:39,032 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:46:04,678 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:46:04,901 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:50:33,526 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:50:35,832 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:50:36,016 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:52:48,923 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 14:52:49,120 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 15:01:04,884 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 15:01:05,143 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 15:01:56,849 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 15:01:57,043 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 15:03:54,015 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 15:03:54,018 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 15:05:30,639 - INFO - EVENT: CHARACTER_CREATE | USER: 123 | DETAILS: {'name': 'Test Char 1', 'post_id': 3480}
2025-09-23 15:05:31,032 - INFO - EVENT: CHARACTER_CREATE | USER: 456 | DETAILS: {'name': 'Test Char 2', 'post_id': 3481}
2025-09-23 15:06:32,558 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
2025-09-23 15:06:32,826 - INFO - EVENT: BLUEPRINT_CREATE | USER: 123 | DETAILS: {'item_id': 12345, 'post_id': 123}
